"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","vote","age-category","trust","credibility"
"0","35","53","-5.285030926784309","-14.436927570892767","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.949617300000067","3","-0.17500000000000035","2"
"1","25","187","5.332069738045152","-15.727314911160663","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.9879100999999977","3","-0.37300000000000033","2"
"2","105","236","-11.267236632610924","-2.3926104725123105","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.653889999999993","2","-0.2480000000000004","4"
"3","55","135","-13.398210948927382","-4.805262838742596","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.94247","2","-0.2590000000000003","5"
"4","25","275","-15.057761371127048","-10.712500104166413","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.934559999999999","2","-0.2000000000000004","2"
"5","85","155","-15.042117443733991","6.640406548129281","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.968429999999991","3","-0.3130000000000006","3"
"6","15","107","3.70799736703773","-16.430822115520037","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.75","2","-0.46000000000000035","5"
"7","115","68","6.544350088700673","-0.6801365327199982","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.9416628999999626","3","-0.5500000000000004","9"
"8","85","97","15.046106067176478","0.5232126307275929","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.968792899999989","3","-0.2200000000000002","0"
"9","25","198","-0.15200030352764082","4.444228649018287","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.456969999999999","2","-0.27100000000000046","1"
"10","85","138","6.118370191075923","14.406892740093802","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.804219999999999","2","-0.6620000000000005","3"
"11","25","299","9.914497351457257","-13.382786477653596","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.274279999999996","2","-0.5200000000000004","5"
"12","85","5","-1.3618741598932704","7.191224825677975","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.964102099999991","3","-0.40800000000000036","1"
"13","85","3","-4.710445295369677","5.445262319684822","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.968733799999987","3","-0.5660000000000005","8"
"14","45","354","-11.447840340678944","6.262809681798099","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.0885299999999996","2","-0.5070000000000006","5"
"15","15","75","-9.783288902743003","-2.197764372796131","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.97899","2","-0.34800000000000064","2"
"16","25","41","-14.8326590161815","-3.133582806539856","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.2187599999999996","2","-0.14800000000000035","3"
"17","15","111","5.126906373751563","9.868479824996916","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.8875390000000004","3","-0.4630000000000006","5"
"18","85","289","-4.720951311654708","5.946918890510903","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.017668300000006","3","-0.41100000000000037","5"
"19","35","246","5.499680995622196","-2.574070603948442","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.99124000000001","2","-0.6160000000000004","7"
"20","25","188","-8.843748032583827","2.235635056071658","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.138630000000001","2","-0.2580000000000005","5"
"21","45","348","-2.5568741280404543","1.1762201186748993","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.4972550000000013","1","-0.5810000000000004","2"
"22","25","273","14.918737579354817","-2.748560706691319","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.2197199999999997","2","-0.5010000000000004","6"
"23","0","34","4.683787955015862","-7.842106512752584","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.885034400000075","3","-0.40400000000000086","1"
"24","85","229","6.889996418398818","9.981386072480216","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.959125499999994","3","-0.2470000000000003","4"
"25","25","141","1.0782852586320322","12.422521741051554","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.6560300000000008","2","-0.4810000000000004","1"
"26","15","102","-0.0580286329496017","-8.005211745720912","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.4790999999999999","2","-0.35000000000000037","7"
"27","35","195","11.88720994614223","13.84439029000044","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.974975300000045","3","-0.5300000000000004","9"
"28","25","86","2.1715765297713108","6.551442132549524","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.8977586000000082","3","-0.20300000000000018","2"
"29","0","272","-9.858873826100405","-2.7332660096616634","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.950997100000075","3","-0.3150000000000003","5"
"30","115","278","-6.258411843813795","-10.571596243391774","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","8.428129999999985","2","-0.3310000000000004","5"
"31","135","161","8.789596990129855","-8.359443858668433","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","14.00591","2","-0.29300000000000037","7"
"32","85","14","4.03572442847619","-14.953323251042022","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.935538999999959","3","-0.44600000000000034","2"
"33","85","276","2.848697692874321","14.134656816133901","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.009931100000005","3","-0.5560000000000005","3"
"34","85","330","16.344236918500144","1.8702351811446403","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.9755331999999735","3","-0.3570000000000004","7"
"35","25","290","0.8945650949717835","-15.876212539727206","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.0329538999999914","3","-0.4370000000000004","9"
"36","135","264","6.059250704803989","9.866270940016992","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","14.5","2","-0.7420000000000007","5"
"37","55","187","-12.925493749119756","-3.823829107669751","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.7883799999999814","2","-0.5680000000000004","0"
"38","85","148","14.472423508150413","3.3362248796666303","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.9955937999999955","3","-0.3930000000000006","6"
"39","95","70","-2.4511988428766927","-2.4727637969488874","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.430920000000001","2","-0.5480000000000005","5"
"40","25","316","-9.466876221460533","2.791509880025415","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.9690470000000078","3","-0.24600000000000016","4"
"41","25","302","0.6781681592618122","-7.280778862544301","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.9879000000000007","2","-0.30300000000000027","0"
"42","15","174","-6.265920851609003","-0.08017543076123146","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.3470000000000004","3"
"43","25","129","5.187206061181286","13.458094609324348","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.980127300000009","3","-0.3830000000000004","8"
"44","15","238","-11.354000872813733","2.2518174730952634","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.7114599999999999","2","-0.43400000000000055","9"
"45","35","15","-1.0531431703268366","10.059955417574969","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.058729999999997","2","-0.5250000000000005","8"
"46","5","234","6.012598035567794","10.259475130737785","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","11.972338600000072","3","-0.5390000000000005","8"
"47","0","160","-12.545058077344557","-13.656375768910207","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","11.368650000000002","2","-0.29100000000000026","0"
"48","85","286","-15.469338890962177","2.1132206936660674","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.837620000000001","2","-0.5380000000000004","4"
"49","85","154","-1.53672928866265","-3.0801048022934907","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.9920662000000045","3","-0.7140000000000007","9"
"50","15","208","-10.448412088904051","0.14017057641994635","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.7293299999999998","2","-0.34900000000000025","5"
"51","85","25","2.902744073729182","-6.922224638825956","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.960476199999975","3","-0.3870000000000005","1"
"52","15","340","-16.344734442683656","11.599503302199587","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9136070000000003","3","-0.4430000000000006","0"
"53","25","262","14.144984822358197","0.7223523485464709","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.9797162","3","-0.6490000000000005","6"
