"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","vote","age-category","trust","credibility"
"0","45","213","1.8191798375132047","-13.392900247231557","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.7338199999999997","2","-0.8050000000000008","4"
"1","115","304","14.879379559303079","-7.831699633577022","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.763959999999998","1","-0.9200000000000007","9"
"2","15","16","-5.82498604974566","-11.311554574578574","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.9540000000000007","9"
"3","95","55","11.317278658816019","8.732745947974133","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.8835900000000025","2","-0.7670000000000006","2"
"4","85","175","15.071076691146711","10.505771840131846","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.039543500000018","3","-0.5720000000000006","3"
"5","115","120","13.46920000618566","-12.905274142537467","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.99131929999997","3","-0.8380000000000007","0"
"6","115","311","-2.634847981351672","8.069475293190518","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.6483199999999885","2","-0.7460000000000007","3"
"7","15","105","8.794061927970304","-8.897383825050177","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.75","2","-0.8310000000000006","7"
"8","125","62","-15.869294099589172","-12.161570872365433","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.115325000000004","1","-0.7700000000000007","6"
"9","95","301","-5.2608339723543125","-1.5691321237321945","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.771940000000002","2","-0.6340000000000005","3"
"10","85","329","14.38926712650059","-12.716493343389295","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.9739110999999845","3","-0.7270000000000005","0"
"11","85","117","3.9752309448058973","6.604677156605785","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.002352999999993","3","-0.7950000000000006","0"
"12","85","110","8.415262774235956","5.271233760806521","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.010132900000017","3","-1.1279999999999943","8"
"13","115","149","16.042264227369255","9.416104254272032","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.820290000000002","2","-0.9430000000000007","0"
"14","15","246","-11.62639724744363","4.791860373472765","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.0680899999999989","2","-0.9220000000000007","7"
"15","85","313","3.871785448821559","-9.867642690616552","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.985040200000001","3","-0.9120000000000008","6"
"16","135","353","-6.033593570483621","-5.862487662655794","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","14.5","2","-0.6670000000000006","1"
"17","5","305","-3.0977394726990397","-7.852244612715847","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","11.946829999999993","2","-0.6840000000000005","0"
"18","135","206","2.3754740073951486","8.040376305143713","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","14.5","2","-0.6750000000000006","2"
"19","85","310","13.41308816953358","-14.384200468050292","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.040157900000013","3","-0.5370000000000006","2"
"20","105","351","-12.798500910941328","-9.903776131631105","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.920970000000002","2","-0.9580000000000007","7"
"21","9.9","298","11.620799244029609","-9.98896154965377","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","12.825509999999982","2","-0.7380000000000005","3"
"22","25","54","13.798346851574811","5.388373076052452","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.5125299999999997","2","-0.8630000000000007","6"
"23","55","53","-2.7379839413781033","7.8151796179528965","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.837930000000002","2","-0.9340000000000007","0"
"24","25","123","3.99836820180074","15.265490980469732","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.169460000000006","2","-0.8510000000000008","6"
"25","55","281","12.91592920057868","-12.492821768436103","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.266630000000004","2","-0.8500000000000009","7"
"26","9.9","194","5.9939037904307915","1.0818299884872449","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","13.180600000000016","2","-0.9090000000000008","9"
"27","85","8","-13.759346314420977","-5.272636727568778","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.948276699999983","3","-0.7070000000000007","5"
"28","85","241","6.946912231188968","-11.040615946246","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.993271500000008","3","-0.7670000000000007","5"
"29","25","44","-12.91997279021566","6.766500343359869","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.0352810999999917","3","-0.7480000000000007","5"
"30","25","217","16.076655478383724","-11.72179023702655","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.7412300000000007","2","-0.7200000000000005","8"
"31","85","205","-3.4686631835157695","-0.833672752264064","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.977309400000026","3","-0.9110000000000008","4"
"32","85","125","-2.607943387320385","-7.185020069637548","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.963035599999973","3","-0.9240000000000008","6"
"33","45","345","6.153448445665067","-8.303369954025381","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.2139299999999973","2","-0.8820000000000008","8"
"34","85","231","10.206999060463328","-11.196948288878932","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.489219999999998","2","-0.9980000000000007","5"
"35","9.9","53","-15.935002186113852","7.133314517166474","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","13.313029999999996","2","-0.7280000000000006","7"
