"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","vote","age-category","trust","credibility"
"0","85","161","9.585170912882502","11.741305785650201","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.464889999999996","2","-0.8810000000000008","4"
"1","15","2","-1.625121856387472","3.7148280052141542","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.1267800000000006","2","-0.6940000000000005","0"
"2","15","150","-0.03845939052914693","-11.921613488850578","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.147335","1","-0.7050000000000006","3"
"3","55","156","5.8006741196146345","-6.574109811015138","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.9337999000000035","3","-0.7760000000000007","2"
"4","55","252","14.410827116789626","-10.315234729951701","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.432039999999998","2","-0.7030000000000006","2"
"5","135","262","4.143172548714846","-0.3400850561150428","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","13.987710900000062","3","-0.9510000000000008","8"
"6","15","238","13.665542993482656","2.022573058331792","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.8580000000000007","5"
"7","85","231","8.856920762770258","1.8449869942139803","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.957639999999975","3","-0.8860000000000008","3"
"8","15","21","1.9009872806555288","15.576371455887209","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.8130000000000006","8"
"9","35","65","12.082930651713298","-11.25261784009887","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.29961","2","-0.6730000000000005","7"
"10","95","140","-9.86456589146021","-4.4252210722236045","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.603380000000002","2","-0.7480000000000007","1"
"11","85","40","-11.318749374645549","2.3965663577313685","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.862745999999951","3","-0.6930000000000006","3"
"12","25","63","-2.224801343670819","-1.4045878204579056","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.5139999999999993","2","-0.6780000000000005","4"
"13","25","223","4.584326813539747","-9.354291984247467","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.5559000000000005","2","-0.7380000000000005","7"
"14","15","300","8.19683436192469","-14.699465954925879","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.68556","2","-0.7210000000000005","4"
"15","25","206","13.80309462746824","-1.3064165619358037","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.531589999999999","2","-0.8310000000000006","5"
"16","85","343","7.608724044723935","-13.525262676814826","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.924928599999977","3","-0.7270000000000006","0"
"17","25","187","-11.023541926133397","4.297365234940283","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.9294694000000132","3","-0.6170000000000004","5"
"18","25","91","2.7715967443198855","-2.3316403896903655","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.7969650000000001","1","-0.6000000000000004","3"
"19","85","242","7.59889405986659","-14.707229311127957","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.907656199999955","3","-0.7500000000000007","6"
"20","85","290","-9.257967518650153","-15.775316848486437","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.913327999999955","3","-0.5290000000000004","6"
"21","105","9","-13.508975834559886","-2.3442823198790066","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.9544852999999485","3","-0.7200000000000006","0"
"22","85","337","4.200645602228596","2.2750819948451833","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.92310169999996","3","-0.7160000000000006","2"
"23","15","43","0.11587081444735037","-7.19895167398594","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.4581200000000003","2","-0.8370000000000009","1"
"24","15","134","6.328749212872087","-10.501926112494134","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.75","2","-0.8090000000000007","3"
"25","25","332","8.195862753574879","15.417536913500905","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.3881099999999997","2","-0.9470000000000008","8"
"26","85","38","11.85005376319722","9.539012315204026","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.621729999999992","2","-0.8590000000000008","9"
"27","15","36","15.00333794311043","-9.015098670404232","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9709","2","-0.7260000000000006","9"
"28","85","75","11.651754017225192","-11.915052912885884","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.963826699999985","3","-0.7410000000000007","8"
"29","85","188","-11.732995259327751","5.670426950827891","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.941738999999978","3","-0.6770000000000006","3"
"30","85","178","-15.784753793830665","-15.645746556221125","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.933181199999948","3","-0.8500000000000006","6"
"31","85","134","-1.7855341658593824","12.48380386156699","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.383980000000002","2","-0.5480000000000004","2"
"32","25","211","-11.039236361162523","-2.21048598204621","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.2594699999999985","2","-0.8380000000000006","6"
"33","45","290","7.317789965020894","15.145235987560163","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.0040799999999956","2","-0.9570000000000008","6"
"34","45","243","-9.781105545821188","13.981166002085445","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.5209799999999962","2","-0.7810000000000007","5"
"35","55","325","-8.048037009775207","-1.9099270969709379","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.6015799999999984","2","-0.8990000000000007","4"
"36","85","338","3.938691216803883","-0.7422318669784717","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.219720000000001","2","-0.7610000000000006","7"
"37","15","129","-11.213803415860987","14.058638884211149","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.74041","2","-0.9590000000000007","8"
"38","15","290","-2.9137895110320855","11.22135860785494","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.6290000000000004","7"
"39","5","0","-5.8598751457890215","-2.3489838639423306","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","12.025474900000045","3","-0.7770000000000007","9"
"40","25","88","1.7926362374651887","13.49792571949691","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.23791","1","-0.7340000000000008","2"
"41","15","191","15.902829691894947","13.538920781787425","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.8040000000000007","6"
"42","85","48","-12.896443735578982","9.67515706655411","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.939668199999986","3","-0.9240000000000007","3"
"43","25","318","3.0917096846055596","11.835474009278558","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.8723750000000112","3","-0.5990000000000005","3"
"44","85","130","-10.280761688733563","-10.451029186239529","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.954251599999983","3","-0.7470000000000007","7"
"45","45","278","3.857420265015425","4.717108079497854","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.190419999999999","2","-0.5630000000000004","0"
"46","85","55","-0.3420676068743842","-14.791845689074462","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.908195599999981","3","-0.6960000000000007","1"
"47","105","187","16.021453020980235","10.08121185865017","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.9291819999999715","3","-0.5490000000000006","0"
"48","15","161","-10.259210895303195","-14.505026244759831","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.8961727999999987","3","-0.6480000000000008","0"
"49","55","228","-2.6600344154427416","-4.158084965076042","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.859609200000016","3","-0.5740000000000004","1"
"50","25","353","-9.287933599225369","1.7875691573380603","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.1910899999999986","2","-0.8710000000000007","3"
"51","15","135","-1.410491891546263","-7.170602099762635","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.99413","2","-0.5870000000000004","5"
"52","25","69","7.36531129052261","3.2124015149147476","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.8022055000000168","3","-0.6940000000000006","3"
"53","85","351","-9.818607601759647","-14.630421161910238","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.900519499999958","3","-0.6190000000000007","4"
"54","45","67","-12.175186308973366","-2.0676293941811585","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.8848999999999885","2","-0.6740000000000005","4"
"55","85","214","2.0453116906908853","-15.345845195163003","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.906935299999973","3","-0.6960000000000006","4"
"56","15","296","-13.830596876892479","1.7413840083996992","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.75","2","-0.4070000000000004","0"
"57","105","161","13.038655220867225","-0.21159938710832016","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.942299399999976","3","-0.7750000000000007","5"
"58","0","173","-15.302882524624689","12.974547547265836","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.943320300000037","3","-0.7680000000000007","5"
"59","125","173","14.359972183287917","0.41957430123650574","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.114880000000005","2","-0.6610000000000005","0"
"60","55","252","1.950977268694286","-2.6507351600954396","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.5560300000000002","2","-0.6100000000000007","2"
"61","35","58","-12.121115929134024","6.456513678777029","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.669209999999989","2","-0.9170000000000007","2"
"62","115","144","11.86935215873248","0.998599937426566","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.995619999999989","2","-0.8440000000000006","3"
"63","25","18","11.591854063367105","1.6719152102550554","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.8058447000000137","3","-0.8190000000000007","6"
"64","85","220","14.02917040637281","-6.427568576290051","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.915107499999972","3","-0.7650000000000007","6"
"65","55","140","14.484661865420428","6.0129084611411825","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.6160899999999994","2","-0.6410000000000006","3"
"66","115","91","10.461637052361775","11.625616320364689","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.949948599999989","3","-0.7700000000000006","1"
"67","85","23","-1.604584497222186","6.09873749736504","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.981267199999978","3","-0.943000000000001","9"
"68","105","243","8.594774958845985","5.643538131352384","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.910316499999945","3","-0.5250000000000006","3"
"69","15","65","-6.242544314364682","-16.335611610180464","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9090368000000004","3","-0.5540000000000005","0"
"70","85","15","-8.481759548720145","-12.040595323443506","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.875570499999966","3","-0.8280000000000007","8"
"71","35","350","0.3521221471849105","12.069509157768174","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.678930000000001","2","-0.9160000000000008","8"
"72","25","342","9.755858931422189","9.220855451012513","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.96381","2","-0.7310000000000005","6"
"73","85","132","-15.347544017816936","1.5697999153634727","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.8874582999999605","3","-1.0629999999999968","8"
"74","25","239","-14.270402153449039","14.118191092655948","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.8955197000000088","3","-0.9600000000000007","9"
"75","45","69","15.165929438182312","2.2873077095843217","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.6069000000000004","2","-0.6030000000000005","0"
"76","105","116","-3.5565222738905953","15.956382961523765","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.441070000000014","2","-0.7310000000000006","5"
"77","35","306","1.5461976779323428","0.06315780023709272","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.90197970000015","3","-0.6390000000000005","0"
"78","105","132","9.894293438499314","10.172600963716903","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.9591310999999845","3","-0.9470000000000007","9"
"79","35","210","-11.56424265924531","-16.34975847586218","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.062485999999993","3","-0.7650000000000007","6"
"80","15","61","-3.63053063678774","6.8973822105112115","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.4144099999999993","2","-0.8020000000000007","8"
"81","15","203","15.613177486198254","-4.580090933481333","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9896400000000001","2","-1.0359999999999976","9"
"82","85","10","-15.432403188883136","-12.151734019781301","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.032460000000006","2","-0.5420000000000005","3"
"83","15","205","-9.197722572691575","-10.580367724361647","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.74157","2","-0.8430000000000006","7"
"84","15","316","-10.488601496696162","12.4204374631449","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.75","2","-0.7180000000000005","7"
"85","15","185","13.905756651302163","-13.052029821958122","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.75","2","-0.7060000000000006","1"
"86","15","300","8.933983541545789","12.392095259325934","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.74179","2","-0.8240000000000007","0"
"87","45","169","0.5565860108526774","-14.228344977720452","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.8842900000000062","2","-0.6230000000000006","7"
"88","15","108","16.22382684185518","2.481145535580792","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5586499999999998","2","-0.8760000000000008","1"
"89","45","269","-3.551832445809349","4.178622046399058","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.4765099999999998","2","-1.0049999999999983","9"
