"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","vote","age-category","trust","credibility"
"0","15","150","-13.004831643498488","-12.631190788356532","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.158680000000003","2","-1.214999999999987","5"
"1","115","33","12.123069565851397","-5.249359928864826","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.864779999999995","2","-1.171999999999992","1"
"2","35","277","13.3399802080881","0.5560282718058358","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.922719999999998","2","-1.0469999999999988","2"
"3","25","90","16.161040806069316","-11.78798710882467","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.8891184000000103","3","-1.1939999999999917","2"
"4","115","253","14.363243947583868","9.662609462754856","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.882889999999998","2","-1.2109999999999908","4"
"5","15","71","-13.763213338319325","-10.236137022757141","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.8094454999999957","3","-1.342999999999985","9"
"6","9.9","311","-3.4476571670866862","-0.7396226483524442","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","12.976781399999975","3","-0.9340000000000007","4"
"7","25","239","-7.403898398951519","4.599756659711172","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.078880000000001","2","-1.0759999999999972","1"
"8","15","221","12.770896595818483","14.450428415846705","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.95878","2","-1.0299999999999996","4"
"9","85","6","11.975169190641097","-9.310202174801592","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.274970000000001","2","-1.0289999999999997","4"
"10","15","214","-3.233500054622941","0.6755481473065128","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.72831","2","-1.0859999999999952","6"
"11","25","92","3.189855092015022","14.391561357680784","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.1520600000000005","2","-1.0379999999999991","0"
"12","85","187","14.167857235757932","4.7695278055576225","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.93560249999996","3","-1.1319999999999952","4"
"13","15","190","12.20503253481149","-12.713262144734427","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.6556199999999999","2","-0.9450000000000008","6"
"14","15","1","16.23601779291008","-11.944101314412006","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.1949000000000007","2","-1.3819999999999826","9"
"15","15","225","-12.311774376472489","-2.789453525782943","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.20894","2","-1.0309999999999995","5"
"16","85","117","-3.3677849846991434","-2.191727581351171","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.356660000000006","2","-0.9650000000000007","6"
"17","15","325","-13.949724753850708","-7.850707027737471","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.73951","2","-1.0489999999999975","3"
"18","15","344","-5.1874596460147275","0.5954548569310809","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-1.0399999999999974","0"
"19","15","192","14.590188608101766","3.876907918000806","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.6260500000000004","2","-1.118999999999994","8"
"20","15","299","-14.305227038424663","-3.4806022154535956","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.73295","2","-0.8600000000000008","0"
"21","15","128","13.27975308809224","-12.71434195934059","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.3148699999999953","2","-1.3879999999999815","8"
"22","15","294","11.162535210607613","-4.571296517362902","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.75","2","-1.1199999999999941","3"
"23","25","172","2.163229562261406","-3.3671782924019085","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.371170000000001","2","-1.102999999999995","0"
"24","115","336","5.9025674283830085","4.305127107785975","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","8.108709999999999","2","-1.105999999999995","4"
"25","85","269","14.52723461800625","-0.4042545479239257","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.970407999999977","3","-1.0559999999999965","1"
"26","45","59","11.475270207106854","-14.630155578735819","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.6119199999999996","2","-1.0389999999999986","6"
"27","85","156","16.1177266868397","2.0166974771452404","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.872888799999952","3","-1.0319999999999996","4"
"28","15","287","5.867973531984509","-2.4530971414664178","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1","2","-1.113999999999994","9"
