"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","vote","age-category","trust","credibility"
"0","95","155","5.209490144366169","-3.3425856368389386","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.961699999999996","2","0.3759999999999998","2"
"1","85","97","11.599330512378284","3.6684956774409248","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.921535299999983","3","-0.052000000000000525","1"
"2","15","225","5.194686503584915","12.252344199153466","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.00877","2","0.08499999999999991","8"
"3","35","106","4.914518616877358","2.9742142758793046","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.980689200000006","3","0.20599999999999985","4"
"4","105","89","-10.516987831196396","-6.072622356032966","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.005884600000011","3","0.23199999999999962","1"
"5","85","36","-10.472458903071363","-1.380443408185973","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.914336299999968","3","0.2500000000000001","6"
"6","85","311","-10.16483353132412","-5.739459128622189","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.933733699999984","3","0.3820000000000002","4"
"7","55","109","-5.233572754348704","-12.066833974225293","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.9977300000000007","2","0.0349999999999991","8"
"8","95","105","-10.475444815683819","11.690527050829008","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.982040000000004","2","0.0619999999999994","8"
"9","15","57","-3.1291712854980887","-1.2892395005187764","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.3124499999999995","2","0.45300000000000035","1"
"10","55","64","-16.07948465466832","-5.911828751828869","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.126950000000003","2","0.2920000000000001","3"
"11","25","41","-1.356409002752768","-4.411194626157681","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.7729699999999997","2","0.22599999999999976","5"
"12","95","172","-6.520835767417623","13.406115366728521","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.886769999999995","2","0.3829999999999999","7"
"13","25","154","5.156605281109367","0.09470438853443497","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.5196999999999994","2","0.25","0"
"14","35","112","-8.371618190332356","-6.8370823961277365","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.004589299999994","3","0.13399999999999984","4"
"15","85","232","-14.3541139323105","8.247095815072683","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.915869599999981","3","0.36100000000000015","8"
"16","85","257","2.5032207293872872","-12.056652249426376","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.845893799999954","3","0.0749999999999991","8"
"17","85","161","-0.44356095634801423","-15.826354756748692","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.967763599999983","3","0.14199999999999954","8"
"18","85","80","-4.936571879913572","-16.15385951551352","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.947965499999994","3","0.07499999999999929","9"
"19","45","277","-4.849754430017868","-1.9150224490631338","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.2282800000000003","2","0.1809999999999996","7"
"20","85","49","11.724495132335486","7.310743533728578","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.875078999999962","3","0.3750000000000002","5"
"21","85","231","-14.524568314530757","-7.822909097863169","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.0119601000000085","3","0.00499999999999982","3"
"22","25","263","-7.394471570579906","5.4993203935591755","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.148510000000001","2","0.22299999999999998","0"
"23","25","101","11.30773362354545","11.15750982877298","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.7663700000000002","2","0.15899999999999986","8"
"24","15","167","13.915770615192216","1.1750739993309551","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.0080399999999954","2","0.03399999999999981","9"
"25","85","217","-14.130366212563052","-11.228192794296227","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.0179689000000085","3","0.14099999999999985","0"
"26","15","125","-0.34319701863347596","-9.366639846561048","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.00704","2","0.35700000000000004","0"
"27","15","39","-13.20825679961986","-4.812351038224687","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.11400000000000021","8"
"28","25","199","-7.315283750355778","-4.579854825409725","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.9828853000000064","3","0.28300000000000014","4"
"29","15","73","-8.805317952243488","3.1054992317034666","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.50227","2","0.22699999999999976","6"
"30","25","68","-0.07431731288107823","13.686297556655953","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.0466900000000003","2","0.10800000000000007","9"
"31","15","104","12.233718652448536","-14.087055244645095","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.2446000000000002","2","-0.11200000000000043","9"
"32","105","125","-3.798958473264442","8.771882594385243","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.9772050000000005","3","0.2590000000000003","6"
"33","85","189","-13.888906963674017","6.885845994489872","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.952071299999989","3","0.39799999999999985","2"
"34","85","318","4.242931810271747","14.596859073054064","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.9158140999999835","3","0.4730000000000001","6"
"35","15","334","-8.456313341736488","-16.444734840011687","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.52067","1","0.2019999999999996","2"
"36","15","190","-7.404405751191231","5.385655594633224","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.2692599999999998","2","0.05499999999999899","8"
"37","25","254","1.0802302132007302","-7.011089691088942","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.302409999999999","2","0.18899999999999975","1"
"38","0","12","-1.269009066004014","-5.484128693522707","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.730930000000019","2","0.24499999999999997","1"
"39","25","113","-6.947395307723697","3.1467132109780875","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.5564999999999993","2","0.14599999999999919","2"
"40","25","44","-8.76103561458564","-7.645257998729541","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.9434701000000045","3","0.1660000000000001","4"
"41","15","22","-14.248609434547514","-2.142033791718702","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.8935900000000008","2","0.39600000000000013","5"
"42","25","55","-14.517588981545483","4.198307007430746","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.2595199999999998","2","0.10299999999999952","7"
"43","15","9","1.4228347103037435","-4.99058567088213","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9286063000000003","3","0.15399999999999947","1"
"44","55","241","16.238675748508523","8.657576692875496","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.9704140999999993","3","0.213","5"
"45","45","148","0.16912729599347617","10.684183352527786","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.0295300000000003","2","0.10099999999999973","9"
"46","15","56","2.9250204647524107","9.590861275093356","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.0464300000000004","2","0.07199999999999991","9"
"47","15","196","9.967992669369778","12.963680425985206","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.2550899999999998","2","0.07499999999999943","7"
"48","15","137","3.428459406493583","-13.27554931137417","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.7684600000000004","2","0.30700000000000005","2"
"49","85","146","-4.681627579437954","15.461681223942133","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.89908249999996","3","0.0839999999999993","4"
"50","85","207","-12.90378738393076","-12.320211109774974","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.566849999999999","2","-0.07999999999999993","0"
"51","85","270","-2.1439127534940345","-13.771961053589466","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.969040299999987","3","0.16499999999999987","4"
"52","25","5","-1.408746877494174","15.465045339657568","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.7558099999999992","2","0.286","8"
"53","15","312","-0.900698857999329","5.703233937525216","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5303900000000004","2","0.11199999999999963","3"
"54","85","39","4.349971235944568","4.723299914897947","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.971732099999973","3","0.10899999999999924","1"
