"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","vote","age-category","trust","credibility"
"0","95","121","-8.727658874840971","-0.8134121851720545","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.194750000000023","2","-0.35500000000000026","6"
"1","0","27","9.227474289012989","2.1228228659110884","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.94250730000005","3","-0.4850000000000006","2"
"2","15","220","7.698418922840926","8.578963654378837","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.71694","2","-0.32600000000000035","7"
"3","85","225","8.371075784296949","-14.158889207851963","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.946055199999982","3","-0.3360000000000003","3"
"4","5","233","-1.4956547450428108","-9.687287419700569","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","12.027630000000006","2","-0.3640000000000003","6"
"5","95","16","10.042875330735367","-10.487787698990982","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.187044999999998","1","-0.2510000000000001","3"
"6","105","0","-13.117579704043678","12.441638336905712","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.801069999999994","2","-0.4880000000000004","8"
"7","45","314","3.278049182247795","1.6594651492050099","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.7228799999999995","2","-0.21200000000000024","1"
"8","95","160","-7.649417483532975","-8.763443621592051","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.6600999999999955","2","-0.6790000000000006","9"
"9","45","260","12.525408875608836","-8.94494218086809","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.7608500000000014","2","-0.5700000000000005","5"
"10","95","235","-1.2427251720772112","0.2929735935651446","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.06915","2","-0.349000000000001","3"
"11","115","63","9.864897551730714","16.037524734007423","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.86393","2","-0.5050000000000004","1"
"12","115","35","5.990907091876697","2.3355150876843394","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","8.280070000000018","2","-0.49100000000000066","6"
"13","15","196","-3.7883777341101132","-13.56525022557812","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9581142999999934","3","-0.49500000000000033","2"
"14","15","186","10.652955103753392","0.9309609638882962","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.49004","2","-0.49800000000000044","8"
"15","85","276","-1.0150270369936156","6.075445565602918","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.29564","2","-0.5520000000000005","1"
"16","85","221","-5.515583899681206","-15.912005672275972","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.904050899999974","3","-0.11600000000000049","2"
"17","45","212","-12.262549476153282","-7.435530412755124","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.6620800000000004","2","-0.3140000000000002","5"
"18","45","10","-4.372882946349531","3.3239148477770484","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.5464400000000005","2","-0.47700000000000037","2"
"19","105","139","5.68076559355927","7.958278391046445","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.933061899999973","3","-0.5630000000000005","9"
"20","55","15","-16.354871104565646","5.528800522744478","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.4044000000000185","2","-0.17200000000000018","0"
"21","15","220","-9.877445886977807","-14.186541434318253","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.4080000000000003","9"
"22","25","270","-9.02980030533894","3.4612426286607327","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.68805","2","-0.39000000000000057","7"
"23","105","241","13.32201512603516","3.412575753243523","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.692050000000004","2","-0.41100000000000053","6"
"24","15","73","-10.044037416959014","-3.552859515502072","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.3540000000000004","2"
"25","35","301","-2.014380026996226","2.493498035498197","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.001669999999985","2","-0.6480000000000008","9"
"26","15","201","9.949079842805197","10.265381222764983","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.98728","2","-0.4250000000000004","8"
