"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","vote","age-category","trust","credibility"
"0","15","134","-14.957449569330157","-5.697854315494021","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9856100000000001","2","-0.2920000000000002","5"
"1","15","111","-9.771277822118371","-2.1123574255472026","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.48734","2","-0.2540000000000003","8"
"2","15","308","-8.407796273542546","8.348165516536087","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9521986999999968","3","-0.31600000000000034","3"
"3","15","331","16.058470547166845","-16.16506826310954","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9694400000000005","2","-0.19200000000000028","2"
"4","0","293","-7.566178552561616","3.224142534423764","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","11.008949999999992","2","-0.2520000000000004","1"
"5","45","118","2.2736232320711918","-6.467125899377815","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.7274799999999995","2","-0.10700000000000051","0"
"6","55","200","5.133402658436605","8.450277719504385","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.417279999999987","2","-0.2890000000000007","4"
"7","35","152","-3.236322106017486","-8.071710087298351","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.877045800000069","3","0.054999999999999244","0"
"8","15","150","13.961743659938245","-10.040726281092986","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.4597999999999995","2","-0.44600000000000045","7"
"9","35","223","8.6067380921565","11.943260802696138","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.940373400000034","3","-0.07700000000000114","5"
"10","95","117","5.470943456211875","6.319352854811921","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.783600000000004","2","-0.09600000000000006","3"
"11","15","292","-6.855240106085423","9.716648277357287","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.8350799999999998","2","-0.33500000000000063","8"
"12","35","320","10.671675090814814","-10.855617561823403","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.941476000000067","3","-0.10300000000000034","1"
"13","15","106","-15.40837243181924","-6.891165092017579","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9504400000000015","2","-0.2960000000000002","4"
"14","85","168","9.797892921853718","-12.308295083817349","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.940968399999986","3","-0.2920000000000005","8"
"15","115","145","15.160244861249275","-0.745739551202356","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.768249999999993","2","-0.04800000000000023","7"
"16","85","46","-11.725054894029235","-15.31499631700467","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.662320000000025","2","-0.19000000000000075","1"
"17","15","147","11.707981005386856","9.796124415623137","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.7346900000000001","2","-0.38400000000000034","2"
"18","0","99","2.694749699858163","9.699721039934412","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.995417900000001","3","-0.3200000000000006","5"
"19","15","57","-12.411382941225243","-8.094545671628277","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.37400000000000033","1"
"20","25","123","-7.600310567072516","-15.598005416983609","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.229795","1","-0.11800000000000094","4"
"21","25","329","-4.032030506285046","8.05637969289602","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.683020000000014","2","-0.27900000000000014","4"
"22","85","186","12.91896339198224","14.070755183998827","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.920913199999966","3","-0.24700000000000033","0"
"23","115","78","-16.369703832015688","-12.159711443978692","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.883389999999999","2","-0.20000000000000082","8"
"24","35","261","10.61244883078923","0.41103411838913395","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.276490000000017","2","-0.23100000000000054","9"
"25","15","170","-4.215746498929438","-16.11859081202815","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.2442599999999997","2","-0.039000000000000444","2"
"26","15","157","-11.412634394442412","-0.5299425039715366","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.1893599999999993","2","-0.2790000000000005","3"
"27","85","250","11.496928383537316","0.9376368243130052","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.934824599999989","3","-0.2590000000000006","8"
"28","85","90","0.6001163454443557","9.866152644353605","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.941579499999984","3","-0.4170000000000003","7"
"29","35","116","13.35825573981647","-14.845129723851443","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.034448500000028","3","-0.1580000000000007","0"
"30","15","268","6.789449523640666","15.419540220165445","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9010699999999996","2","-0.4630000000000004","9"
"31","85","251","-0.6453922315167671","5.072535473041537","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.4836399999999985","2","-0.03000000000000068","5"
"32","85","141","11.734917404106008","7.197970055736269","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.932969999999994","2","-0.38400000000000045","0"
"33","55","314","-0.6823805068756048","6.641997557881924","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.290134999999999","1","-0.20700000000000035","5"
"34","15","358","13.289244033206312","10.820214880704127","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.23625","2","-0.2800000000000003","0"
"35","15","101","-14.867713699027076","-0.8018671194578335","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9748099999999997","2","-0.35900000000000043","7"
"36","55","210","-6.186569222917169","-11.7105940518984","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.2737399999999965","1","-0.2870000000000005","0"
"37","25","223","-2.425017086417411","8.451763452797541","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.9439399999999998","2","-0.21800000000000036","6"
"38","25","73","3.9499902102614395","-13.85396470577688","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.4869199999999996","2","-0.08600000000000028","1"
"39","115","219","-10.572258357129664","6.219823792213263","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","8.033562199999967","3","-0.19700000000000026","7"
"40","15","138","5.823749977746431","15.868832511305722","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.8017700000000001","2","-0.35000000000000026","9"
"41","55","121","-9.013043022828496","2.6831386948312783","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.308999999999995","2","-0.2000000000000004","4"
"42","45","297","9.263882914741794","-10.20527124023373","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.548519999999997","2","-0.2820000000000005","0"
"43","25","272","12.231483399805661","-9.921604176701877","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.231969999999999","2","-0.08500000000000027","9"
"44","35","126","3.095161155335516","-13.134455687970902","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.970984499999973","3","-0.2610000000000003","7"
"45","85","323","0.8041618591103912","8.664267970185856","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.053899999999998","2","-0.19800000000000104","7"
"46","85","40","-2.804475615654966","11.412143469328965","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.034632500000003","3","-0.18100000000000085","2"
"47","15","197","-13.506362667218806","-4.887306259913792","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9883600000000001","2","-0.2860000000000001","0"
"48","9.9","234","-10.298061152764873","-10.703120532082812","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","13.293890000000001","2","-0.3030000000000008","5"
"49","35","88","7.618575751938185","-14.770906845519164","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.933391600000066","3","0.19199999999999978","3"
"50","25","150","12.683095077612087","13.090066397605781","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.6261300000000007","2","-0.38400000000000056","8"
"51","25","54","-0.9423596263620704","-5.544867393068483","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.7402000000000006","2","-0.19200000000000048","3"
"52","15","303","11.844807578558555","2.475468674300699","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9996660000000005","3","-0.07800000000000086","8"
"53","25","152","-6.791652450590501","-14.450201572949089","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.1411300000000084","2","-0.20200000000000012","3"
"54","15","240","2.0070506507989236","-4.244538767541938","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.24605","2","-0.19900000000000043","5"
"55","9.9","178","-5.137784222914532","-10.282333756460886","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","13.01226840000003","3","-0.3430000000000003","9"
"56","15","55","12.666381514006202","11.083068892701597","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.155","6"
"57","15","203","-0.5460524832239484","15.673184164075003","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.2475200000000002","2","-0.12400000000000067","5"
"58","55","249","-13.34526273304215","-13.712396994744383","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.723159999999999","2","-0.104000000000001","7"
"59","15","15","-15.146367587496272","-12.191198924611346","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.3580000000000005","9"
"60","25","167","4.036730360497533","-8.474191695400021","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.9911699999999999","2","-0.08800000000000054","3"
"61","15","343","-10.035988966377568","-1.3153478780246353","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.7481000000000001","2","-0.033000000000000244","2"
"62","115","232","1.1553631337048582","9.141729909929355","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.843260000000009","2","-0.40600000000000036","8"
"63","5","272","-4.175820510442982","15.129586697697563","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","11.634329999999999","2","-0.15700000000000028","1"
"64","55","49","5.468022349138649","8.785542190658164","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.698615000000004","1","-0.04100000000000052","0"
"65","0","239","5.372654504713754","3.5881130260864023","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.966305300000029","3","-0.1130000000000008","5"
"66","135","285","-0.1289469932390117","1.2916413737262797","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","14.5","2","-0.4270000000000003","8"
"67","135","38","13.348918081498539","-15.557694311260647","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","13.8832449000001","3","-0.12900000000000064","7"
"68","85","164","-9.378507232308786","11.829378340352468","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.868419999999964","3","-0.14500000000000018","1"
"69","55","223","3.866832871220465","3.990610978741354","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.7367699999999977","2","-0.33100000000000046","8"
"70","9.9","271","13.537141818930502","-5.27037089027347","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","12.633739999999994","2","-0.11000000000000049","7"
"71","15","60","7.198065071599714","-2.632877795258558","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.11100000000000115","7"
"72","45","118","14.918208713519322","-8.22484487282254","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.5384699999999936","2","-0.017000000000000876","6"
"73","85","4","6.027909825139396","0.6853136506926694","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.905617599999951","3","-0.3770000000000006","9"
"74","45","213","10.953492301810275","-3.9962525146805046","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.4492900000000017","2","-0.17700000000000055","5"
"75","15","344","-15.007539548382479","13.2746609308133","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.21725","2","-0.3050000000000004","8"
"76","115","239","-5.850051048112937","14.49519139080771","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","8.450090000000005","2","-0.28000000000000047","1"
"77","15","105","-8.103048289329486","-13.719224339435543","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5802400000000014","2","-0.3040000000000005","8"
"78","55","300","16.20169130282789","-8.791726043415501","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.4993200000000035","2","-0.19200000000000078","0"
"79","55","163","2.2867507084435394","5.0902027206529326","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.265839999999999","2","-0.09200000000000065","6"
"80","25","7","8.59605649312136","14.470688208606914","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.9573203000000063","3","-0.23400000000000054","6"
"81","15","289","2.4420115698917257","1.5944621689408103","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9932","2","-0.17000000000000076","1"
"82","35","325","-14.47881260935095","15.66969856995436","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.952015100000041","3","-0.25600000000000017","9"
"83","35","92","-5.488152299868148","5.783648993847396","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.140669999999993","2","-0.22700000000000042","3"
"84","35","230","9.47208921942309","8.086672892071519","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.93210320000008","3","-0.11900000000000013","5"
"85","105","161","-10.753322669034521","14.02070279337381","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.04645999999999","2","-0.34400000000000025","7"
"86","15","34","8.167917444312378","7.0977581798965295","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.74498","2","-0.5020000000000006","2"
