"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","vote","age-category","trust","credibility"
"0","35","139","-6.439126045031509","8.220619628776738","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.948749800000027","3","-0.5920000000000006","1"
"1","15","273","-5.919651477491209","-0.4593518174879564","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.8604674000000007","3","-0.6760000000000005","6"
"2","15","107","-7.812218630709039","2.0780935560288727","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.75","2","-0.6500000000000005","8"
"3","85","212","4.467215724171871","-2.404299558710078","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.6172699999999995","2","-0.8230000000000007","8"
"4","85","273","-15.338500899460405","12.875723586769798","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.0143241000000085","3","-0.5350000000000006","6"
"5","15","270","13.86159168338201","8.575544262731308","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.8967399999999993","2","-0.44300000000000034","0"
"6","15","145","-6.216670533078964","-16.126735731391058","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.49271","2","-0.7290000000000006","8"
"7","85","135","-15.567547082614746","1.0202535237612946","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.955129599999999","3","-0.6120000000000007","0"
"8","115","47","13.0660304648692","3.5263854625869064","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","8.0129521","3","-0.5090000000000003","2"
"9","15","26","-4.433476748886395","12.022051664852118","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.8834218000000011","3","-0.5850000000000005","1"
"10","15","2","15.633056481646905","7.9217388941432505","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9812699999999996","2","-0.2720000000000005","4"
"11","115","286","-8.266299259641892","-4.861615654045419","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.546730000000006","2","-0.4550000000000005","5"
"12","15","306","6.723903811653361","4.805380235445527","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.4420000000000005","4"
"13","135","91","9.45770922473924","2.172824135115329","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","13.722219999999997","2","-0.7730000000000007","9"
"14","15","236","1.8665187725689574","-4.05387999651659","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.75","2","-0.7070000000000006","8"
"15","85","247","12.03514555038301","9.821854366565008","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.960980199999987","3","-0.5170000000000008","3"
"16","85","348","4.734207477639249","-11.7560356577976","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.849059999999995","2","-0.7370000000000007","9"
"17","85","100","-10.513740584761575","-11.26510120944688","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.974416999999986","3","-0.3740000000000003","1"
"18","85","124","-2.234947588539751","13.52513819010441","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.961779999999995","2","-0.6550000000000006","8"
"19","105","137","-7.061602520232499","-10.039968677324756","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.228609999999996","2","-0.5020000000000004","3"
"20","85","304","12.481459352044578","-6.177068301019334","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.997216400000002","3","-0.5470000000000005","3"
"21","105","107","13.970404357252825","16.397001573667467","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.64058","2","-0.6360000000000006","7"
"22","25","350","6.848028492419928","3.7296493558383115","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.894553600000007","3","-0.8050000000000006","8"
"23","85","11","-0.07894029191318064","-16.103478164096597","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.9084238999999785","3","-0.45900000000000035","0"
"24","85","95","7.034002357343571","14.70955283246112","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.959191599999989","3","-0.4140000000000005","3"
"25","35","322","-0.7072880526451195","-2.6731863104597404","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.151189999999989","2","-0.6350000000000006","6"
"26","85","343","-0.334942985532481","-0.24503539923968498","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.019790599999993","3","-0.5580000000000008","6"
"27","15","219","-9.698754939911106","0.4373351966773874","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9596999999999998","2","-0.5780000000000004","4"
"28","15","345","-12.760392363276859","10.789793789736496","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.48900000000000055","7"
"29","125","129","9.158711368568838","13.120991189498676","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","8.74284999999998","2","-0.32700000000000046","2"
"30","85","325","6.249697754087865","-7.716897555485372","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.911899399999961","3","-0.31000000000000044","0"
"31","55","268","-5.9028807587963525","-10.002969500352012","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.132380000000001","2","-0.6760000000000006","7"
"32","35","151","-9.300721143237995","0.6187438592353888","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.009542800000018","3","-0.5370000000000005","7"
"33","35","152","-2.081919049557494","16.02371443229041","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.396850000000004","2","-0.4800000000000005","3"
"34","95","204","0.2970122297905453","4.782651814615059","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.083960000000002","2","-0.8810000000000008","7"
"35","45","163","-11.113634522159776","-9.999224816681377","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.142459999999979","2","-0.5860000000000005","0"
"36","105","118","11.996560495984571","4.80696891485056","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.928067799999972","3","-0.6620000000000006","4"
"37","25","205","3.0520187365060436","-7.939417524307204","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.9567753000000108","3","-0.6340000000000006","9"
"38","85","125","-12.76509548732505","-10.074343569205775","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.958661699999992","3","-0.5340000000000005","1"
"39","85","215","1.3455501910706995","9.412007535935874","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.96812939999999","3","-0.6890000000000006","4"
"40","15","324","-10.78706096913653","15.239976964540636","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9689177999999969","3","-0.7660000000000007","8"
"41","15","294","0.036521092740115835","-14.245759097949229","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.97739","2","-0.5670000000000004","9"
"42","25","325","0.34245877772098954","8.26193888692497","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.6687200000000002","2","-0.6160000000000004","6"
"43","0","332","-13.58467111061468","5.561708782697405","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","11.481310000000002","1","-0.5440000000000004","6"
"44","15","341","1.98354346888235","-2.4860284004633","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.1758599999999997","2","-0.43600000000000033","0"
"45","25","171","-12.463075928697613","-15.983945800294077","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.293160000000001","2","-0.6070000000000005","5"
"46","85","84","-9.898433188192133","9.121267976009605","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.940275099999998","3","-0.3330000000000002","2"
"47","25","344","4.42698276673278","-6.080179239088382","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.9954417999999916","3","-0.46700000000000064","1"
"48","115","152","9.022914156659692","5.808567994177869","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","8.18517","2","-0.3410000000000003","1"
"49","105","111","13.48928352273958","5.747592224865949","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.2847500000000185","2","-0.48900000000000043","4"
"50","85","277","-15.04575322787602","4.682602176167183","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.807690000000007","2","-0.30500000000000016","2"
"51","15","242","11.211752249532838","13.267463875371732","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.1478099999999998","2","-0.6590000000000006","6"
"52","55","52","-3.5521906945134516","4.2478043458198895","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.449479999999993","2","-0.4640000000000004","1"
"53","0","252","-8.063763019627379","-5.718156302490023","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.761499999999995","2","-0.30700000000000016","1"
"54","85","33","2.568989132416741","-12.139816547355245","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.90075499999997","3","-0.4870000000000003","7"
"55","45","70","-16.49378857529893","0.25544081665286633","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.5933100000000002","2","-0.5220000000000007","1"
"56","15","58","-13.531343997329913","4.3318838706560845","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9515164999999983","3","-0.6960000000000006","5"
"57","85","119","-4.9132320081327325","10.12929821596934","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.984480900000006","3","-0.43600000000000033","1"
"58","85","308","-9.71484348001925","11.10430224672161","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.889021899999965","3","-0.48400000000000043","4"
"59","125","141","15.198127717800519","-3.40168874530559","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.47807999999999","2","-0.39100000000000035","3"
"60","115","283","-6.999632669655017","5.443926222480261","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","8.248739999999989","2","-0.5540000000000006","1"
"61","0","163","-0.8432596961692048","-8.946529638245778","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.962915700000037","3","-0.5920000000000005","9"
"62","45","3","-15.976979929722404","-3.2127290346706063","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.026200000000005","2","-0.40100000000000036","6"
"63","135","123","2.0725715261750635","10.086384559990728","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","13.717379999999991","2","-0.3870000000000004","3"
"64","85","274","15.291029543926225","11.29880891210476","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.939712999999977","3","-0.6400000000000005","8"
"65","105","86","-4.547651096597759","-10.738524595551633","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.946711399999963","3","-0.8770000000000007","5"
"66","15","230","6.352378364603686","0.5705625167160792","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.4180200000000007","2","-0.5560000000000005","5"
"67","135","128","-15.478488357476545","-2.2303958177007366","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","13.592830000000001","2","-0.5890000000000005","0"
"68","45","339","-14.407349145572867","-14.66318486544731","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.26742","2","-0.3830000000000003","7"
"69","5","170","1.4779730418109822","-16.08495403375328","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","12.066676600000015","3","-0.6870000000000006","8"
"70","35","91","4.037946208847245","6.611298056520818","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.079592499999983","3","-0.6520000000000005","5"
"71","45","123","11.493991863361755","-0.07182490137864139","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.647070000000002","2","-0.5920000000000005","0"
"72","85","76","0.3841671127314057","-2.8203191322265013","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.9947681","3","-0.6630000000000005","7"
"73","85","134","7.803659070681249","-15.812023953109506","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.903329999999967","3","-0.6340000000000006","0"
"74","125","201","-13.260784876063777","-12.866228260807372","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.24825","2","-0.6390000000000006","5"
"75","85","197","-8.93450624992608","9.02843072033412","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.843109999999999","2","-0.5610000000000005","4"
"76","105","182","-14.065385753822405","3.3784423611489123","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.581450000000005","2","-0.2950000000000002","1"
"77","45","284","-10.907438979912913","15.67474292948629","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.662900000000001","2","-0.49300000000000044","6"
"78","85","208","6.396315087480831","-3.7645521831432025","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.928930299999982","3","-0.5190000000000003","4"
"79","15","62","12.424167167443109","-14.86153153399715","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.1561099999999995","2","-0.7900000000000006","5"
"80","15","83","2.7120892594667483","-2.003336796020196","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.75","2","-0.5810000000000004","1"
"81","0","272","-9.301775196799209","5.511694176568829","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","11.20066","2","-0.4620000000000003","5"
"82","115","320","14.640203636639843","-7.8167259649010274","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.916400000000015","1","-0.5630000000000004","2"
"83","25","356","8.156398775567407","-5.4092741395863255","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.536869999999998","2","-0.4450000000000004","7"
"84","35","196","-13.590938627093976","9.283282418930828","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.980297100000005","3","-0.7940000000000007","8"
"85","85","100","5.028902178829743","-1.2677180202667762","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.03843690000001","3","-0.5110000000000005","2"
"86","15","3","-5.40104481021727","-13.839592017488972","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9029674999999999","3","-0.8240000000000007","5"
"87","15","2","-8.032784366233638","11.454491959875405","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.1518600000000012","2","-0.3960000000000004","5"
"88","45","32","-6.875676423108864","-2.639073269418023","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.976280000000001","2","-0.6050000000000006","0"
"89","85","219","-15.958545625831313","15.388404510891412","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.904065699999961","3","-0.5500000000000005","3"
"90","85","268","-6.777673122135772","-0.9204401685312488","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.017195099999998","3","-0.6320000000000005","7"
"91","45","293","-1.7472337151244817","-2.1374106935581074","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.40635","2","-0.4790000000000004","2"
"92","125","249","15.902475204080503","1.9359181461094899","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","8.739930000000012","2","-0.5750000000000005","4"
"93","85","327","-4.9801176393438595","12.39502115793652","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.670370000000001","2","-0.5690000000000005","6"
"94","85","166","0.7528748343509424","-2.1946243337573677","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.949148000000002","3","-0.6110000000000005","4"
"95","55","144","1.9677486728539222","1.1478048072862073","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.755269999999998","2","-0.5850000000000005","7"
"96","85","14","8.527443540935554","2.3350424164205106","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.993642999999997","3","-0.10600000000000015","3"
"97","45","146","-4.674562914450993","-5.002334471906055","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.9855500000000004","2","-0.7570000000000007","8"
"98","0","344","-11.417998102481057","-3.8582994658507506","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.629479999999983","2","-0.5180000000000003","7"
"99","85","160","8.31901503135928","15.532493943465903","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.920359299999986","3","-0.7700000000000006","8"

