"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","vote","age-category","trust","credibility"
"0","85","199","13.444326593239754","-10.722299144864209","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.050517300000022","3","-0.5780000000000005","5"
"1","115","0","-9.51969037931656","-3.931212768321016","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","8.011299499999957","3","-0.6340000000000005","2"
"2","15","169","14.675002150925227","-1.3195142916659313","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.75","2","-0.5770000000000005","4"
"3","0","134","-14.475318205892286","3.7069951709862705","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.771109999999995","2","-0.7550000000000007","9"
"4","45","133","-9.969120135576222","-5.525031678670459","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.91635","2","-0.5150000000000003","2"
"5","0","233","0.838434136423957","6.758579141943323","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.968486900000102","3","-0.5640000000000005","4"
"6","25","254","-15.774267154855945","7.775420903040619","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.3276100000000004","2","-0.6160000000000005","7"
"7","0","129","15.815320881590276","-9.904673039770993","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","11.01307960000001","3","-0.6800000000000006","9"
"8","95","93","13.588307412863458","7.09748547387818","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.888789999999997","2","-0.5440000000000004","6"
"9","85","116","10.399770955398953","-1.9915721542000582","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.947866699999994","3","-0.6160000000000004","9"
"10","105","230","7.478120132311609","3.0805912024924575","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.934076599999944","3","-0.5390000000000005","3"
"11","95","337","7.005056552057981","12.002286219048855","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.823605000000001","1","-0.5830000000000005","5"
"12","85","209","13.914685212196444","-4.72530975391231","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.9353286999999835","3","-0.6640000000000005","5"
"13","85","306","14.205195198886678","-10.094218544830333","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.9621776999999625","3","-0.7530000000000007","7"
"14","9.9","135","-1.4921135737035316","7.462911815028392","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","12.996018900000042","3","-0.8480000000000008","8"
"15","9.9","13","-15.559490165420886","-1.4711997698001067","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","13.249470000000006","2","-0.7160000000000006","4"
"16","45","245","-9.390123834746966","5.3782640874051095","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.1380900000000005","2","-0.7010000000000007","6"
"17","25","129","-10.308311202180604","8.541454523313217","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.180750000000001","2","-0.6150000000000005","0"
"18","45","281","6.689016936370514","-6.808394711951544","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.8228","2","-0.6970000000000007","6"
"19","25","226","-13.51423226457501","1.2436250287973953","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.40126","2","-0.4030000000000003","1"
"20","85","29","-9.935276471277712","3.8307553097540934","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.923368399999971","3","-0.6880000000000005","6"
"21","15","273","6.996457229223289","-15.71980628110493","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.48811","2","-0.5990000000000004","0"
"22","35","120","-6.929632346963567","-10.161294884578538","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.342719999999996","2","-0.5140000000000005","7"
"23","35","284","15.29506419832504","-9.948490816802687","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.45119999999998","2","-0.6950000000000006","5"
"24","25","257","16.410355071676616","-3.4788538169286567","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.379409999999997","2","-0.7520000000000007","9"
"25","105","162","9.92666084046736","10.53069475342053","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.228220000000004","2","-0.9100000000000007","8"
"26","105","310","11.031468838456735","7.282336718359183","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.471310000000003","2","-0.7640000000000006","6"
"27","0","130","12.924639606515875","-4.176369633706","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","11.10952249999992","3","-0.6770000000000006","9"
"28","85","11","-6.223475025254491","-4.155686788887685","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.975574199999969","3","-0.6020000000000004","5"
"29","45","175","0.5865966811687265","-11.23967541734232","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.3480700000000168","2","-0.4800000000000004","3"
"30","85","51","9.110142098347978","9.082896979520694","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.360440000000001","2","-0.7580000000000008","1"
"31","45","100","3.961155996350105","4.154411663592662","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.83855","2","-0.4570000000000004","1"
"32","125","344","2.446753205927666","-2.644837727125415","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","8.751249999999997","2","-0.4880000000000006","0"
"33","45","236","11.724407504594428","-0.3749542092122471","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.1471","2","-0.7280000000000006","9"
"34","85","176","7.8201592563360744","-2.25943766364403","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.006729900000006","3","-0.5470000000000004","2"
"35","15","28","3.069431736762337","-12.73095073526322","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.74321","2","-0.6790000000000006","7"
"36","45","190","15.832843707683773","10.970952533971598","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.676489999999999","2","-0.7560000000000007","8"
"37","115","163","13.899868282605091","12.982005233391801","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.796370000000003","2","-0.8350000000000006","0"
"38","9.9","168","2.7676962791433746","-1.2737666203823932","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","12.968614500000037","3","-0.6900000000000005","0"
"39","25","346","0.6741242854844003","5.85253553788804","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.202709999999999","2","-0.8090000000000007","6"
"40","15","41","-0.06935414744204793","-3.697529375505611","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.22471","2","-0.6370000000000006","1"
"41","25","59","5.198056835398433","-9.923599604917689","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.4220300000000012","2","-0.43900000000000045","2"
"42","85","26","9.06906506140911","11.957088607544938","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.973161300000002","3","-0.8960000000000008","4"
"43","9.9","167","-16.285291898891174","-9.00521760088239","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","12.950599999999987","2","-0.8300000000000007","4"
"44","55","77","3.0786412447855542","-2.2897694084508204","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.8987100000000003","2","-0.5290000000000005","7"
"45","25","80","-1.0140067104877222","13.029467290541039","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.0496299999999996","2","-0.5730000000000004","1"
"46","55","190","-13.283100760452252","3.775212427863558","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.8063100000000003","2","-0.7290000000000005","5"
"47","55","310","-9.328352129574151","8.468501845124685","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.988509999999998","2","-0.5160000000000005","1"
"48","9.9","102","-13.2625587986595","7.753620715922697","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","12.595079999999994","2","-0.9360000000000008","8"
"49","115","330","-3.5290087304053683","-10.261787429613102","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.921224299999957","3","-0.5570000000000006","9"
"50","55","4","-1.4732456584566358","-15.62109328940397","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.9797899999999977","2","-0.6700000000000005","2"
"51","15","251","-14.353871825837372","13.66731567394157","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.23242","2","-0.5840000000000004","1"
"52","25","257","4.314429567197386","-11.213224174119441","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.5397999999999996","2","-0.7700000000000007","7"
"53","5","164","-14.46623379346256","-12.962152284387187","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","11.535010000000014","2","-0.5960000000000004","2"
"54","15","106","8.374909355590791","8.03278782569831","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.7316600000000001","2","-0.6080000000000004","2"
"55","85","57","14.865819787965641","-8.392835479215996","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.634220000000003","2","-0.6620000000000007","4"
"56","25","209","-3.4181891835278866","-6.8527054888440295","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.0185399999999984","2","-0.6940000000000006","7"
"57","55","11","-7.513196313260607","-5.539319869073779","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.8339100000000035","2","-0.5370000000000005","0"
"58","85","148","14.42833256745979","14.005457916047597","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.94721","2","-0.5370000000000005","1"
"59","5","69","2.637333105013791","-8.826195002628076","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","11.606839999999995","2","-0.5530000000000004","6"
"60","15","35","-12.164702704084249","4.146333604734751","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.6110000000000005","6"
"61","85","118","-1.1479052428737633","2.2992103414571483","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.958079700000001","3","-0.5740000000000005","2"
"62","55","156","7.259562532428767","-13.419625301788676","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.700969999999999","2","-0.7030000000000006","4"
"63","5","242","4.0017331219630154","1.4978783594180403","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","11.66965999999998","2","-0.7450000000000007","9"
"64","45","114","15.12550010675502","-13.41241851229017","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.74052","2","-0.5010000000000004","3"
"65","105","185","-10.665336906206027","-14.563481478978584","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.522159999999999","2","-0.5670000000000005","1"
"66","15","303","-15.169198260676838","9.307777267415478","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.9916700000000004","2","-0.5880000000000007","0"
"67","95","75","11.485563984739958","5.207856738469142","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.296830000000002","2","-0.6640000000000006","5"
"68","15","31","-1.3382186495782868","-5.811577382096259","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.7420599999999999","2","-0.7940000000000007","8"
"69","15","216","1.0353114297253216","9.762012855361945","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.8785599999999999","2","-0.7130000000000006","5"
"70","15","64","-6.666559602518898","1.6427297052384773","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.5810000000000006","2"
"71","0","26","-8.708757176099486","-11.118978521811993","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","11.00814650000001","3","-0.46900000000000036","1"
"72","45","242","-3.616586039794371","9.823801782290555","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.8616250000000027","1","-0.5570000000000005","7"
"73","0","75","8.79501341574238","6.074044955092159","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","10.856529999999998","2","-0.6680000000000006","3"
"74","9.9","51","-3.8142724151198486","-9.846744423032122","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","12.946359999999974","2","-0.5600000000000005","2"
"75","25","0","-2.5272987364107466","-9.39735066071009","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.9016480000000047","3","-0.6680000000000006","9"
"76","15","32","7.377819938150391","-7.822394404292857","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.75","2","-0.6510000000000008","8"
"77","15","195","13.738917819630553","-0.8441189416021887","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.18511","2","-0.5990000000000005","0"
"78","25","82","-5.519079155066259","-4.7069894437136774","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.9425599999999996","2","-0.7150000000000006","1"
"79","85","8","14.736489811034474","0.2626225410235776","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.949551299999967","3","-0.4760000000000004","2"
"80","85","347","-13.92805548508601","-2.1939982802726288","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.9546175999999775","3","-0.6760000000000006","7"
"81","105","55","15.537752879732254","-13.903728160804292","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.385420000000002","2","-0.6270000000000004","4"
"82","85","56","12.23695207579473","-7.380523907006008","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.9226059999999805","3","-0.6180000000000004","3"
"83","125","120","-8.715651045076637","-2.5520757219716015","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","8.954059999999995","2","-0.6860000000000005","1"
"84","15","356","-13.534038444482086","-3.2925274448380866","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","-0.3690000000000003","7"
"85","85","352","-13.376927078678166","-4.507156177714354","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.977404699999977","3","-0.6000000000000005","6"
"86","25","47","-5.861574115243634","5.118734878289142","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.895428800000012","3","-0.6500000000000005","5"
"87","85","291","5.692544175863654","-6.862401912284131","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.837071399999946","3","-0.5420000000000006","6"
"88","45","70","-3.2244119649560172","2.271087539884068","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.574790000000001","2","-0.47300000000000053","1"
"89","25","187","14.840460472929125","-9.316943857612259","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.120309999999999","2","-0.6350000000000006","1"
"90","15","126","-5.186802722463748","-8.888455266647618","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.292160000000001","2","-0.6970000000000005","8"
