"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","vote","age-category","trust","credibility"
"0","5","233","10.275316777704873","-1.8293036690503048","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","11.57235","2","0.31100000000000017","6"
"1","25","141","5.601083524735951","10.446385049076513","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.8229700000000006","2","0.3040000000000001","2"
"2","25","292","1.111794500617922","-14.495751967858423","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.780539999999999","2","0.25000000000000006","0"
"3","105","276","0.8356037817886381","10.052324288838212","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.667519999999997","1","0.39100000000000007","4"
"4","25","53","-12.34063626418654","-3.963190929140783","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.27856","2","0.32500000000000007","9"
"5","25","270","3.291928954604363","-10.207503192736615","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.8190199999999983","2","0.20800000000000013","7"
"6","95","107","15.95503354231402","-12.09434158926711","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.943049999999997","2","0.24100000000000016","6"
"7","85","71","-1.340302633788445","-8.240662816358729","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.898779799999989","3","0.2560000000000001","0"
"8","85","220","-13.602912117513654","0.10806240833316205","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.651160000000011","2","0.293","5"
"9","55","171","16.066859513800097","1.7577839026259612","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.02229","2","0.1989999999999995","3"
"10","25","227","-9.859686229617806","14.301326437398298","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.3843200000000015","2","0.2580000000000002","9"
"11","55","42","-0.2414846329815868","-11.639591369405434","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.7045250000000003","1","0.35700000000000015","0"
"12","25","13","-0.22452146003254536","-3.0926810642492857","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.496499999999999","2","0.46800000000000036","4"
"13","45","94","7.882249690171162","7.004108789914005","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.5657800000000006","2","0.2619999999999999","6"
"14","45","135","14.020696796349233","-2.6035366136817983","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.63211","2","0.31000000000000016","7"
"15","25","326","3.613844368272768","-14.812788209819924","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.5121900000000004","2","0.6150000000000003","2"
"16","45","174","5.589214828667345","12.670161130491444","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.4907199999999996","2","0.20099999999999985","8"
"17","45","93","-8.63963811116048","0.11733566150585362","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.0730100000000173","2","0.34300000000000025","7"
"18","15","68","13.433400292489006","-13.251986628347336","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.0204409999999944","3","0.3829999999999998","3"
"19","125","69","7.084473260246312","-4.102289007206221","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.455260000000003","2","0.18100000000000002","7"
"20","25","225","-3.7049541671227795","8.878994046024665","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.290250000000007","2","0.289","4"
"21","15","350","-16.229926085921985","9.579772597853474","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.50563","2","0.2799999999999999","9"
"22","85","313","14.362847389383276","-16.316878935768134","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.937488499999968","3","0.26499999999999996","7"
"23","85","337","-14.939887346831343","1.541672150282627","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.590319999999999","2","0.2459999999999996","0"
"24","25","203","-14.725489700448486","8.117532271947411","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.03214","2","0.22200000000000003","5"
"25","45","136","-11.749387193295693","-5.120240782079406","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.14343","2","0.3719999999999998","4"
"26","85","214","10.982491497628551","-9.13306700197769","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.252999999999997","2","0.22099999999999975","9"
"27","15","220","0.7801159584873143","-4.59880121773143","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.50287","2","0.28699999999999976","9"
"28","25","115","14.191065273752379","-14.22907550998575","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.008890000000001","2","0.19399999999999978","5"
"29","85","172","1.3946023481720045","9.742115197685834","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.8788099999999694","3","0.4530000000000003","8"
"30","5","195","-14.190375534948606","-0.08713732065524282","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","11.702740000000018","2","0.3140000000000002","0"
"31","15","352","3.5202007569331073","9.598089724396822","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.0917299999999996","2","0.6240000000000002","3"
"32","15","270","-3.064466193063605","-5.296603985468347","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.4223700000000026","2","0.2490000000000001","5"
"33","25","350","-15.225947684817145","6.488787767360804","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.00746","2","0.38100000000000017","0"
"34","15","295","5.0731500383526615","3.6277278556966044","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.0213200000000002","2","0.09599999999999967","5"
"35","45","213","1.3718764976083229","13.950565047984783","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.5488800000000005","2","0.40300000000000014","7"
"36","95","111","3.163242186056962","-4.424463731660326","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.6324699999999694","2","0.23099999999999993","7"
"37","105","149","15.772047642474336","16.486390187015548","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.396549999999998","2","0.08099999999999974","5"
"38","45","242","-14.443442031537003","2.5615204317495555","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.712035","1","0.4580000000000001","8"
"39","15","158","2.343363238260899","-11.264986345229731","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.364440000000001","2","0.22099999999999975","4"
"40","105","266","2.2693551955114692","-10.562485634308093","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.940263500000009","3","0.544","2"
"41","85","303","-1.8087812432945842","-15.52342036216596","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.59802","2","0.3480000000000002","4"
"42","105","53","-5.352281927215158","14.065485141966768","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.232459999999984","2","0.5500000000000003","7"
"43","85","248","-7.1683621190935165","14.626262311223316","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.902344399999996","3","0.41300000000000026","7"
"44","85","103","10.844787173906678","-9.244890843286072","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.975950000000004","2","0.4589999999999998","7"
"45","85","194","12.497810447785586","2.196824731197225","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.83413489999995","3","0.04799999999999982","9"
"46","9.9","237","9.939875355697488","5.06866447808763","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","12.691659999999999","2","0.3390000000000001","0"
"47","15","27","-6.303259908432996","11.115503264778175","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.2738999999999998","2","0.18299999999999952","9"
"48","105","297","16.2516709801353","3.9177429553435363","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","6.964539000000015","3","0.3690000000000001","3"
"49","105","153","-10.340815479302705","2.2547791289679173","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","7.220599999999978","2","0.0849999999999994","4"
"50","15","35","-9.001413221029992","3.9803020991279623","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.5","2","0.5690000000000002","3"
"51","85","237","15.253126172710848","8.266911073005382","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.775519999999999","2","0.21800000000000003","8"
"52","115","139","-12.646919399314147","-13.477612955095665","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","8.378699999999998","2","0.4610000000000002","1"
"53","25","112","8.633780175268026","1.4422157978207988","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.3353900000000007","2","0.37100000000000016","5"
"54","95","254","14.182935649215551","-5.571450062091308","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","5.859740000000002","2","0.5920000000000002","3"
"55","15","333","-7.026761399159184","-11.637480605892556","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.0093426000000059","3","0.1360000000000001","4"
"56","45","175","-10.121567156656512","10.45340186010864","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.5257600000000027","1","0.47000000000000025","9"
"57","5","263","4.6233970925916275","-12.526450414154692","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","11.507509999999995","1","0.3550000000000002","1"
"58","15","122","13.571772743415215","12.40236151482766","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.3273799999999996","2","0.3010000000000001","9"
"59","25","316","-11.988341877864183","-14.993805361769871","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.1446700000000005","2","0.4710000000000003","3"
"60","45","195","-11.739884447785935","5.785795274987304","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.2514400000000006","2","-0.10000000000000063","9"
"61","45","195","-11.122724961797203","0.06714608679900347","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.3407199999999984","2","0.38999999999999996","3"
"62","55","152","14.023987158190462","-9.134766512449708","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.232749999999999","2","0.23399999999999993","9"
"63","15","358","-12.765997414677784","-15.99228900477651","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.2897600000000002","2","0.31300000000000006","2"
"64","55","74","14.363391110010902","-9.316070865376997","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.5560899999999984","2","0.23999999999999977","0"
"65","125","317","-12.493707323629632","12.33007024068011","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","8.560050000000004","2","0.30200000000000016","1"
"66","45","322","0.44420557192124566","-12.138502434474322","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","2.8479599999999983","2","0.37500000000000017","1"
"67","125","252","13.000051256626916","1.0521961569270737","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","9.125214999999999","1","0.08099999999999993","4"
"68","15","210","7.8240517966283525","1.3816263487140579","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","1.3918449999999938","1","0.4720000000000003","8"
"69","85","246","0.5448471573176452","1.0209932931439836","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","4.87905549999999","3","0.43000000000000016","2"
"70","45","66","-4.4381824200672515","-4.537098844104976","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","3.3505799999999994","2","0.3990000000000001","7"
"71","15","200","-7.026493937622869","-3.6566888889099003","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.7888199999999999","2","0.3249999999999999","8"
"72","15","359","5.792061020296737","9.9532524000198","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","0.51053","1","0.2319999999999997","5"
